player_name,overall,height_(cm),weight_(kg),pace,acceleration,sprint_speed,dribbling,agility,balance,reactions,ball_control,composure,shooting,positioning,finishing,shot_power,long_shots,volleys,penalties,passing,vision,crossing,free_kick,short_pass,long_pass,pass_curve,defending,interceptions,heading,marking,standing_tackle,sliding_tackle,physicality,jumping,stamina,strength,aggression,diving,reflexes,handling,speed,kicking,positoning
Bradford Jamieson IV,64,191,75,83,84,82,69,78,73,58,64,63,61,60,62,64,58,59,60,50,53,49,31,59,32,54,32,26,53,32,33,21,58,67,55,57,60,0,0,0,0,0,0
Baggio Huidic,64,185,78,46,50,42,64,63,63,65,65,62,62,61,59,70,62,59,65,63,63,50,59,70,64,62,60,59,56,63,61,49,62,58,46,71,62,0,0,0,0,0,0
Imanol García Lugea,64,182,73,63,68,58,65,70,71,73,65,59,55,64,55,59,51,58,51,58,63,46,53,63,59,47,58,60,52,45,70,65,66,71,67,62,73,0,0,0,0,0,0
Ali Awaji,64,169,62,85,82,87,67,78,75,56,65,60,66,56,69,65,63,60,66,54,50,56,63,54,55,56,30,48,52,27,18,16,63,64,74,60,56,0,0,0,0,0,0
Nouh Al Mousa,64,175,70,60,50,69,60,73,61,62,64,67,50,57,49,53,54,30,37,61,63,56,57,63,66,55,58,52,45,62,63,59,71,75,84,71,53,0,0,0,0,0,0
Pablo Vázquez Pérez,64,185,82,46,48,45,40,35,53,60,46,58,30,29,22,50,23,32,42,43,38,36,28,53,42,29,65,63,63,60,73,66,63,70,57,67,59,0,0,0,0,0,0
Conor Shaughnessy,64,191,74,64,62,66,56,59,59,54,60,59,42,46,31,60,50,40,44,54,56,41,38,64,54,37,62,59,64,62,63,63,70,62,67,74,65,0,0,0,0,0,0
Philipp Heerwagen,64,193,89,0,33,36,0,30,34,62,23,51,0,12,13,22,11,15,21,0,32,11,14,25,25,15,0,19,13,15,13,14,0,63,22,69,34,66,65,62,33,55,63
Ibrahima Sissoko,64,193,88,54,55,54,61,56,35,58,69,60,40,42,37,49,33,43,49,56,51,45,40,67,65,40,60,51,52,56,69,68,74,59,63,87,61,0,0,0,0,0,0
Miguel Angel Sansores,64,174,73,71,70,71,62,70,66,67,61,54,61,65,64,65,52,52,57,50,50,45,48,57,42,45,35,34,66,30,32,25,57,77,64,58,41,0,0,0,0,0,0
Mihailo Ristic,64,183,73,66,67,66,61,59,62,58,56,52,55,48,52,62,61,48,46,59,59,63,32,62,58,61,60,59,50,60,62,69,59,56,70,53,60,0,0,0,0,0,0
Nikola Jambor,64,189,76,67,64,69,66,62,54,63,67,67,44,47,31,65,52,52,40,61,58,55,45,69,65,43,61,62,57,59,65,57,68,63,67,70,66,0,0,0,0,0,0
Rosario Cota,64,180,70,74,78,70,66,73,53,47,65,50,55,64,53,67,44,49,62,62,64,63,42,64,60,53,59,62,44,55,65,63,46,36,36,59,29,0,0,0,0,0,0
Jordan Thorniley,64,181,64,62,65,60,47,52,70,51,45,62,36,31,32,43,34,34,49,43,36,34,29,55,47,32,64,62,60,66,63,65,69,73,64,72,68,0,0,0,0,0,0
Achileas Poungouras,64,183,77,62,60,63,45,56,57,56,44,54,41,32,29,65,46,41,41,42,42,31,37,48,45,30,65,63,60,68,66,63,66,73,67,66,65,0,0,0,0,0,0
Brian Rowe,64,185,84,0,53,47,0,35,45,55,16,44,0,15,17,23,18,14,23,0,30,13,12,35,20,18,0,25,14,25,18,14,0,62,37,61,22,65,68,64,53,63,61
Pablo Fernández Blanco,64,192,85,65,65,65,54,66,42,57,53,53,66,68,69,66,58,59,70,51,40,49,39,60,52,54,36,38,67,32,30,30,62,74,61,71,37,0,0,0,0,0,0
Henri Weigelt,64,189,75,61,59,63,41,53,55,63,46,55,27,24,20,45,24,23,38,43,35,30,30,56,48,30,65,64,61,68,68,56,64,61,56,69,60,0,0,0,0,0,0
Lorenzo Del Pinto,64,180,78,49,46,52,62,61,68,65,63,52,48,56,45,56,49,36,41,60,60,52,40,69,67,34,58,61,50,60,55,58,67,36,77,66,64,0,0,0,0,0,0
Enrique Serje,64,178,72,62,67,57,62,70,67,65,63,70,47,64,43,45,58,39,39,53,58,35,36,64,54,33,60,66,52,54,65,62,67,61,85,58,66,0,0,0,0,0,0
Luis Chávez,64,178,73,72,68,75,68,66,65,66,70,65,57,55,59,62,50,48,50,61,52,62,41,68,69,46,58,60,48,57,60,60,50,34,53,58,28,0,0,0,0,0,0
Mouhamadou Dabo,64,176,65,63,60,65,62,77,82,63,58,66,50,53,39,62,59,52,54,57,52,58,47,62,56,53,62,68,60,58,63,65,65,77,67,58,76,0,0,0,0,0,0
Rubin Seigers,64,189,83,67,65,68,46,59,62,52,52,53,25,31,20,37,21,24,27,49,43,52,26,55,47,41,64,63,63,62,66,65,68,63,60,75,63,0,0,0,0,0,0
Jens Jønsson,64,182,78,74,72,76,56,71,68,54,59,63,43,40,35,54,49,46,45,57,46,51,48,66,61,49,64,65,60,60,67,64,72,75,70,73,71,0,0,0,0,0,0
Emilio Orrantía,64,176,63,83,84,82,69,78,69,62,71,65,54,52,54,55,55,47,48,62,55,69,52,64,63,54,53,54,48,53,52,54,67,69,86,63,51,0,0,0,0,0,0
Reggie Cannon,64,180,75,84,82,86,63,76,70,57,62,55,34,55,28,48,30,31,33,56,55,57,21,59,57,58,60,55,55,61,62,61,65,72,75,60,64,0,0,0,0,0,0
Christian Dean,64,191,90,43,45,41,48,37,36,56,50,49,24,23,18,34,25,24,32,41,29,26,21,55,54,28,61,64,50,61,62,59,76,67,53,87,77,0,0,0,0,0,0
Raheem Edwards,64,175,66,81,81,81,67,79,78,56,63,56,55,58,55,58,54,51,49,60,63,55,39,66,54,64,58,55,55,57,62,59,61,82,69,51,72,0,0,0,0,0,0
Panajotis Dimitriadis,64,182,78,71,72,71,64,62,72,67,64,68,52,55,40,75,59,50,45,61,64,57,60,63,58,52,63,63,52,63,67,65,71,66,74,73,65,0,0,0,0,0,0
Mukhtar Ali,64,185,75,64,65,64,64,72,63,59,68,69,52,53,48,61,54,42,47,60,63,35,61,69,68,59,57,62,38,64,55,48,64,53,77,59,63,0,0,0,0,0,0
Mitchell van Bergen,64,172,62,89,92,86,69,83,77,54,67,62,53,53,53,59,52,55,36,55,51,54,44,61,51,54,25,21,34,28,21,23,48,59,65,37,52,0,0,0,0,0,0
Lassana Faye,64,170,79,72,68,76,63,52,86,59,62,67,37,57,29,58,33,31,24,50,33,59,31,58,53,34,63,64,51,63,66,63,69,70,65,72,65,0,0,0,0,0,0
Brad Stuver,64,191,81,0,49,44,0,48,50,54,18,24,0,13,17,15,15,19,25,0,17,13,16,24,18,13,0,17,17,15,17,16,0,55,32,75,15,67,64,64,49,62,62
Ammar Al Dohim,64,182,75,67,66,68,50,66,57,52,59,56,42,50,43,38,44,39,41,45,48,44,35,48,43,39,62,58,58,62,65,64,70,79,55,76,73,0,0,0,0,0,0
Mohammed Qassim,64,176,77,76,75,77,68,75,84,59,67,65,56,57,50,64,65,48,45,55,55,61,47,55,50,48,58,58,54,59,58,60,74,71,81,73,67,0,0,0,0,0,0
Abdullah Haif Al Shammari,64,188,60,60,56,63,53,62,58,62,54,51,38,36,33,48,41,34,33,49,40,52,38,57,43,40,64,63,61,60,68,65,67,67,65,70,61,0,0,0,0,0,0
Gregory Wüthrich,64,192,88,42,48,37,36,37,46,53,37,52,26,30,22,39,19,23,39,36,36,27,29,43,34,30,65,65,63,64,67,62,73,71,64,84,57,0,0,0,0,0,0
Dimitrios Konstantopoulos,64,193,90,0,31,36,0,41,36,61,23,31,0,10,10,22,12,19,18,0,31,10,11,34,12,10,0,15,13,14,14,18,0,52,20,52,12,65,61,63,31,60,67
Sam Walker,64,198,78,0,40,45,0,32,38,56,23,46,0,11,11,14,11,15,12,0,29,17,20,25,26,16,0,16,15,20,14,14,0,70,39,69,27,67,65,62,40,59,64
Anssi Jaakkola,64,193,88,0,58,59,0,55,30,54,12,37,0,12,12,26,14,12,13,0,55,15,13,49,45,12,0,30,10,15,14,11,0,74,19,66,41,67,64,60,58,63,64
Arley Rodríguez,64,176,74,82,82,82,64,83,70,54,61,52,65,59,68,65,68,45,59,62,58,74,34,67,54,39,37,11,56,45,38,39,62,66,71,57,64,0,0,0,0,0,0
Jorge Espericueta,64,178,77,61,62,61,65,68,60,59,68,56,61,60,52,70,70,58,69,70,65,72,75,70,69,80,51,47,50,60,48,42,51,68,42,62,32,0,0,0,0,0,0
Pablo González,64,174,70,66,66,66,61,62,67,62,60,68,56,61,59,63,45,45,58,60,66,50,40,66,61,44,62,65,55,59,65,60,68,59,72,67,66,0,0,0,0,0,0
Baris Atik,64,170,72,71,76,67,70,92,90,58,66,59,54,63,55,57,46,47,57,59,61,56,46,66,49,52,32,25,33,50,20,26,50,81,65,42,41,0,0,0,0,0,0
Patrick Wiegers,64,186,86,0,47,43,0,36,50,58,18,21,0,11,11,19,12,7,27,0,39,12,13,23,16,12,0,18,16,15,11,19,0,70,28,74,28,64,67,65,47,60,57
Emmanuel Banda,64,177,73,70,77,64,64,72,73,62,64,64,59,54,53,73,60,68,48,64,64,64,65,65,64,65,36,22,46,21,53,49,54,78,59,55,41,0,0,0,0,0,0
RJ Allen,64,180,79,61,58,63,65,64,57,65,64,65,36,64,35,42,29,25,32,60,58,63,29,65,62,54,63,59,56,63,68,63,71,67,62,79,64,0,0,0,0,0,0
Doganay Kiliç,64,177,72,66,64,68,68,68,67,55,70,52,51,52,45,61,55,35,54,63,59,59,41,70,67,59,59,49,58,59,65,63,63,63,68,61,62,0,0,0,0,0,0
Vahid Selimovic,64,190,79,43,40,45,54,40,49,57,57,54,28,22,21,47,23,26,41,43,28,32,30,54,60,28,61,57,65,60,62,60,73,77,61,79,74,0,0,0,0,0,0
Andrea Ingegneri,64,184,78,62,59,65,42,57,71,59,44,60,30,26,21,51,25,37,41,41,33,39,29,49,40,38,65,61,61,67,68,66,65,71,62,66,65,0,0,0,0,0,0
Mateusz Wieteska,64,187,77,60,56,63,43,65,56,54,41,61,33,41,36,38,19,32,39,44,40,33,24,55,48,29,62,66,68,51,68,65,67,79,63,69,65,0,0,0,0,0,0
Niklas Dorsch,64,178,72,65,70,61,68,79,77,59,68,55,48,51,49,55,45,45,32,61,56,54,41,70,64,47,61,57,59,61,62,63,61,75,65,58,62,0,0,0,0,0,0
Kevin Lankford,64,186,81,77,78,77,67,75,69,58,65,50,53,53,50,62,52,56,50,59,57,66,44,63,48,64,21,10,31,22,23,23,55,66,54,64,32,0,0,0,0,0,0
Manuel Janzer,64,178,77,70,74,67,66,73,76,63,64,60,58,58,61,61,52,57,49,58,56,59,41,64,54,50,45,47,54,40,46,45,64,71,60,68,59,0,0,0,0,0,0
Brad Evans,64,185,77,59,59,59,64,63,63,63,66,64,61,61,56,73,61,59,59,62,62,57,58,64,63,64,62,63,68,60,61,61,64,64,59,66,63,0,0,0,0,0,0
Alexis Busin,64,175,65,75,75,75,67,74,79,56,65,55,58,63,60,59,54,47,59,57,51,63,46,61,51,51,33,23,47,32,35,32,42,49,53,37,41,0,0,0,0,0,0
Edgar Hernández,64,185,83,0,57,57,0,65,56,64,23,44,0,11,17,23,16,11,24,0,37,15,12,27,27,17,0,14,14,19,13,12,0,70,28,69,29,71,66,54,57,60,63
Marco Firenze,64,180,70,53,54,53,66,69,71,59,65,59,61,62,68,59,51,49,66,55,60,30,33,67,58,56,28,19,63,30,23,21,48,72,52,52,29,0,0,0,0,0,0
Riccardo Marchizza,64,187,80,59,53,64,58,55,60,62,60,62,29,41,27,27,31,26,34,53,31,66,22,62,61,29,65,67,59,65,66,64,62,71,53,69,52,0,0,0,0,0,0
Bas Kuipers,64,180,74,66,68,65,60,70,74,61,56,67,43,52,34,64,42,33,39,59,45,62,56,64,62,67,62,60,58,59,66,65,68,70,70,65,71,0,0,0,0,0,0
Melvyn Lorenzen,64,188,86,86,84,87,65,60,54,55,66,63,64,54,65,73,57,53,64,54,51,57,48,55,50,55,32,28,48,24,35,36,64,64,58,75,44,0,0,0,0,0,0
Jared Jeffrey,64,178,75,64,61,66,62,66,65,63,64,58,57,52,52,67,59,54,57,57,52,46,56,63,60,64,62,64,58,60,63,62,66,73,67,65,65,0,0,0,0,0,0
Oniel Fisher,64,175,70,77,78,76,66,82,75,63,64,60,36,58,29,47,32,40,44,57,50,55,37,62,61,57,61,62,50,63,63,60,57,52,69,46,70,0,0,0,0,0,0
Jack McBean,64,183,79,56,52,60,60,61,63,59,62,56,62,63,61,77,50,59,63,45,45,38,70,50,31,61,32,25,64,38,23,22,71,74,55,79,70,0,0,0,0,0,0
Dillon Serna,64,170,63,77,76,77,64,75,78,65,64,62,63,64,61,66,65,65,62,58,62,55,44,62,55,58,39,34,42,49,33,35,45,51,65,32,50,0,0,0,0,0,0
Sang Hun Yu,64,194,84,0,42,34,0,44,52,61,13,59,0,10,19,18,14,12,25,0,57,14,13,35,34,11,0,22,19,13,13,18,0,43,32,60,32,64,63,60,42,62,65
Kwang Hoon Shin,64,178,77,70,68,71,61,66,72,64,62,56,48,50,47,48,42,58,61,61,58,63,49,64,61,51,61,63,50,60,62,63,68,74,66,68,67,0,0,0,0,0,0
Won Sik Kim,64,186,76,71,70,72,49,73,59,60,47,55,36,51,22,52,45,41,32,52,51,34,55,60,55,51,62,65,59,59,64,63,74,75,79,77,60,0,0,0,0,0,0
Tae Hwan Kim,64,180,72,83,84,83,61,82,72,61,59,61,52,41,50,62,48,53,56,57,45,60,50,62,60,52,58,62,56,52,62,61,68,76,62,71,65,0,0,0,0,0,0
Su Huk Jo,64,188,76,0,31,37,0,69,45,61,15,61,0,13,14,13,11,13,20,0,54,12,14,12,13,18,0,12,15,28,14,15,0,57,21,65,18,61,63,66,31,62,65
Jong Eun Lim,64,192,88,62,67,58,55,40,34,58,59,61,38,37,38,39,37,30,37,45,47,43,38,47,42,38,61,63,76,50,65,64,71,33,54,86,62,0,0,0,0,0,0
Rodney Kongolo,64,187,78,69,65,72,58,65,55,55,61,52,43,39,41,60,39,34,31,50,43,38,43,61,57,42,64,63,50,66,68,61,74,70,71,78,70,0,0,0,0,0,0
Yukitoshi Ito,64,176,68,67,65,69,56,61,72,56,59,47,30,47,27,34,26,28,35,57,36,69,37,65,61,45,61,60,44,61,67,66,62,73,67,60,59,0,0,0,0,0,0
Takeshi Kanamori,64,171,74,90,90,90,70,88,79,57,65,60,58,61,60,60,49,54,63,53,48,53,40,61,43,51,30,19,59,36,22,33,65,75,74,62,59,0,0,0,0,0,0
Tomoya Inukai,64,182,77,62,59,64,42,67,66,60,45,49,23,23,16,36,22,20,32,33,32,27,28,41,30,23,64,61,62,63,67,62,72,75,68,76,65,0,0,0,0,0,0
Luke Daniels,64,195,90,0,61,52,0,45,52,54,25,44,0,14,12,23,12,13,41,0,37,12,18,38,31,20,0,24,14,29,12,11,0,73,37,57,32,65,70,59,61,63,62
Abdullah Madu,64,186,86,46,37,53,38,32,52,56,48,53,26,24,22,39,17,28,55,41,35,42,21,51,39,26,62,61,66,58,66,57,75,70,64,85,64,0,0,0,0,0,0
Murat Yildirim,64,171,68,61,54,67,66,63,78,67,68,48,50,66,39,62,63,41,41,62,65,50,43,70,65,51,58,48,47,64,65,49,64,57,68,67,54,0,0,0,0,0,0
Elias Huth,64,185,78,78,76,79,63,70,68,58,64,48,63,60,64,68,58,59,57,47,50,43,44,52,35,49,20,16,55,14,18,15,64,71,74,67,42,0,0,0,0,0,0
Janek Sternberg,64,182,77,72,73,72,60,68,62,67,61,50,48,48,39,72,45,32,52,58,56,59,59,61,59,46,63,62,62,63,66,59,65,48,63,67,66,0,0,0,0,0,0
Carlos Calvo,64,195,87,60,55,64,55,53,31,64,57,66,38,31,27,56,41,44,61,54,51,53,26,60,57,41,63,65,67,55,66,67,70,32,70,80,56,0,0,0,0,0,0
Ever Valencia,64,175,73,79,80,79,64,82,72,57,58,50,50,63,50,50,49,39,43,57,58,56,61,59,58,38,44,38,48,51,39,43,58,58,75,58,39,0,0,0,0,0,0
Hansel Zapata,64,182,77,75,74,75,68,80,62,63,64,60,57,58,62,52,55,50,45,56,55,58,41,60,54,54,40,41,46,48,31,35,64,52,66,72,45,0,0,0,0,0,0
Tomás Sandoval,64,185,71,67,65,68,61,61,57,55,61,44,60,64,66,62,48,46,53,42,39,30,33,52,41,45,25,18,67,22,22,18,66,71,68,78,33,0,0,0,0,0,0
Sidy Sarr,64,196,86,61,54,66,59,45,32,62,66,59,61,61,60,73,59,47,44,57,59,51,46,64,59,36,62,60,77,58,64,53,85,74,80,91,77,0,0,0,0,0,0
Asahi Masuyama,64,173,72,85,83,87,68,83,71,56,66,52,50,61,57,47,37,43,46,51,59,62,36,48,41,40,23,18,31,25,20,24,56,48,56,65,33,0,0,0,0,0,0
Darren Potter,64,185,72,52,51,52,60,63,58,64,62,67,53,59,51,59,54,50,40,60,62,52,53,64,62,49,61,55,60,64,63,62,70,65,66,73,71,0,0,0,0,0,0
Victorio Ramis,64,181,78,61,63,59,64,58,61,58,63,61,62,65,66,61,55,52,56,47,49,33,40,60,38,45,26,15,62,33,16,20,62,67,60,62,61,0,0,0,0,0,0
Jamie Proctor,64,188,78,71,67,75,60,65,66,56,60,48,62,61,63,62,60,57,58,54,58,52,36,57,52,53,31,43,64,26,22,20,67,72,61,78,46,0,0,0,0,0,0
Vincent Sierro,64,185,75,67,67,67,60,60,64,63,66,50,43,54,37,54,43,41,45,61,63,46,41,71,67,39,53,53,49,48,58,52,63,61,68,62,58,0,0,0,0,0,0
Alain Wiss,64,180,67,65,67,64,61,73,71,59,61,58,59,59,56,63,63,51,55,58,64,46,43,65,61,44,62,63,66,58,64,62,66,75,63,67,66,0,0,0,0,0,0
Philippe Koch,64,180,76,71,70,72,58,64,71,58,58,60,39,54,36,39,46,37,31,52,42,58,31,58,51,57,63,66,55,63,62,63,65,82,73,64,54,0,0,0,0,0,0
Daniel Lopar,64,187,85,0,42,38,0,44,48,63,22,54,0,16,15,13,15,19,21,0,12,11,15,29,28,17,0,19,15,15,11,13,0,58,31,56,32,65,60,63,42,60,63
Julien Ngoy,64,185,64,77,76,78,63,69,60,58,62,62,60,60,63,60,57,47,64,51,54,52,43,55,41,45,25,17,63,27,18,22,64,59,74,72,33,0,0,0,0,0,0
Jean-Pierre Rhyner,64,185,75,77,75,78,36,62,60,51,37,45,29,30,22,46,23,30,40,43,26,36,40,58,42,37,63,62,64,60,65,64,74,79,76,74,68,0,0,0,0,0,0
Clément Deprès,64,190,83,49,52,46,62,69,52,60,64,54,63,64,67,63,56,51,62,46,43,36,50,54,41,45,30,14,71,34,26,22,62,72,48,78,36,0,0,0,0,0,0
Daniel Bowles,64,189,84,63,62,63,56,62,60,58,55,58,38,54,36,43,34,30,42,54,53,54,40,61,51,37,63,66,58,58,66,63,71,71,75,72,61,0,0,0,0,0,0
Jacopo Dall'Oglio,64,183,77,71,73,70,63,59,68,63,66,63,53,59,42,67,65,46,47,61,59,61,44,67,64,44,60,62,61,60,60,58,63,59,61,66,61,0,0,0,0,0,0
Ryota Hayasaka,64,183,73,57,57,57,67,67,58,64,67,57,59,59,61,59,61,45,51,64,55,68,57,69,60,63,37,27,33,55,27,34,64,82,58,73,43,0,0,0,0,0,0
Tobias Eriksson,64,178,70,61,65,58,62,73,73,63,64,55,58,62,56,57,64,59,49,66,67,66,68,65,65,65,51,53,45,50,54,47,67,76,76,61,68,0,0,0,0,0,0
Lucas Hägg-Johansson,64,189,79,0,35,42,0,37,33,58,23,46,0,13,17,23,12,11,22,0,18,20,15,28,22,13,0,24,20,23,20,14,0,30,25,57,23,66,64,60,35,63,63
Ryosuke Shindo,64,183,74,67,66,68,38,69,67,64,39,51,23,26,18,32,22,28,35,36,34,26,28,49,27,20,63,67,70,58,66,51,71,74,68,71,75,0,0,0,0,0,0
Måns Söderqvist,64,176,70,85,84,86,67,82,81,63,64,59,61,66,61,59,63,65,57,53,54,49,51,57,44,58,31,29,48,38,23,24,54,82,44,54,57,0,0,0,0,0,0
Ole Söderberg,64,194,94,0,32,28,0,40,47,58,15,50,0,12,12,24,13,11,15,0,42,11,11,13,12,13,0,20,14,24,15,14,0,60,22,61,17,61,64,66,32,66,65
Viktor Agardius,64,181,78,74,73,75,62,71,73,68,63,68,36,49,26,56,34,29,38,55,49,64,38,56,58,40,63,64,55,58,69,63,66,65,71,70,52,0,0,0,0,0,0
Papa Diouf,64,180,71,87,81,91,64,75,68,57,62,64,61,59,62,67,56,63,55,54,54,54,34,60,47,45,31,18,44,40,27,24,68,74,73,73,50,0,0,0,0,0,0
Scott Neville,64,184,75,56,58,54,51,63,58,65,56,63,48,59,42,59,54,21,45,58,54,62,50,62,55,45,63,64,58,61,67,64,72,89,79,74,54,0,0,0,0,0,0
Alan Sheehan,64,180,71,63,61,65,63,74,74,67,62,68,52,37,48,64,55,33,59,64,58,66,68,65,65,60,62,60,61,61,63,62,67,77,74,63,67,0,0,0,0,0,0
Pelly Ruddock Mpanzu,64,175,71,80,83,78,64,66,77,61,62,58,55,60,52,64,56,42,44,61,70,59,35,65,57,41,55,63,55,45,60,56,79,74,75,85,70,0,0,0,0,0,0
Manuel Kuttin,64,194,94,0,34,35,0,26,40,61,28,33,0,6,11,34,19,15,16,0,40,12,13,32,18,24,0,19,22,11,16,21,0,32,14,70,25,65,66,60,34,69,61
Patrick Schmidt,64,179,73,77,76,78,61,73,67,62,61,57,61,63,69,54,51,58,61,49,56,36,29,56,47,46,20,11,62,19,13,15,55,59,58,63,32,0,0,0,0,0,0
Mikael Norø Ingebrigtsen,64,170,68,81,84,78,67,87,85,55,64,56,62,62,63,65,61,51,63,54,52,54,55,57,49,54,42,43,44,40,43,41,57,84,69,51,49,0,0,0,0,0,0
Gudmund Taksdal Kongshavn,64,189,90,0,23,20,0,44,33,57,15,49,0,11,11,21,13,12,12,0,28,14,15,13,14,15,0,16,17,23,15,13,0,48,21,51,17,64,64,64,23,59,62
Daniel Berntsen,64,175,65,68,72,64,67,78,86,58,67,56,64,53,64,70,63,74,51,62,58,61,58,66,57,70,42,38,40,54,36,35,54,63,64,55,37,0,0,0,0,0,0
Jostein Gundersen,64,186,82,63,62,63,48,59,72,55,47,58,35,28,36,39,32,35,37,47,38,35,26,60,56,28,63,62,64,63,63,60,66,85,55,73,56,0,0,0,0,0,0
Robert Taylor,64,183,80,78,78,78,63,53,62,49,63,62,65,57,62,75,74,43,44,59,56,59,58,60,62,61,52,44,40,57,56,54,66,71,73,65,60,0,0,0,0,0,0
Alexander Winkler,64,190,84,54,57,52,37,45,56,53,42,58,25,23,19,33,25,29,39,43,27,38,29,53,57,26,62,54,67,63,64,61,74,69,53,83,78,0,0,0,0,0,0
Orestis Kiomourtzoglou,64,188,75,67,70,64,55,64,61,61,60,56,39,48,34,47,43,34,40,51,49,37,39,60,58,36,63,63,58,60,68,61,74,73,74,77,68,0,0,0,0,0,0
Bernard Tekpetey,64,172,69,81,83,80,69,83,86,56,67,50,58,58,56,70,55,57,50,56,51,56,42,64,52,48,30,21,48,28,29,35,55,61,54,63,34,0,0,0,0,0,0
Christoph Greger,64,193,82,54,55,53,38,49,43,61,43,50,28,27,22,45,21,24,39,36,35,27,27,44,39,26,63,60,69,62,64,59,73,74,59,83,66,0,0,0,0,0,0
Felix Herzenbruch,64,184,76,67,65,69,52,62,59,63,58,44,24,24,18,41,16,23,34,45,33,44,27,58,41,36,65,59,61,65,69,68,79,75,80,83,68,0,0,0,0,0,0
Josef Welzmüller,64,188,75,56,62,51,43,59,56,64,54,60,27,27,19,35,31,30,43,36,29,24,26,49,39,24,64,59,59,66,67,65,70,70,70,76,55,0,0,0,0,0,0
Markus Schwabl,64,182,71,71,70,72,59,69,70,58,62,55,41,44,35,49,43,36,48,55,42,56,38,63,59,49,61,59,58,64,60,59,74,77,88,66,76,0,0,0,0,0,0
Lukas Königshofer,64,193,89,0,52,49,0,53,50,62,23,36,0,14,7,23,13,6,11,0,40,15,10,19,18,14,0,21,10,8,13,12,0,67,32,69,35,66,66,59,52,53,62
Matt Ingram,64,190,82,0,34,39,0,57,28,53,24,46,0,10,13,24,13,12,18,0,23,19,14,19,32,11,0,11,17,17,11,11,0,57,21,57,16,68,67,63,34,60,62
Zlatan Alomerovic,64,187,85,0,36,38,0,39,42,60,21,52,0,8,11,19,12,11,20,0,30,16,12,31,22,16,0,12,13,9,14,11,0,65,24,70,31,64,68,60,36,64,60
Brian Murphy,64,183,83,0,34,32,0,47,52,59,24,52,0,15,12,21,14,13,24,0,24,15,13,22,16,13,0,16,13,13,14,13,0,58,32,41,32,65,67,59,34,56,65
Jay Simpson,64,180,84,74,75,73,65,78,70,54,63,57,62,59,60,68,60,65,69,50,50,52,45,57,33,54,28,25,62,25,25,21,64,57,56,70,61,0,0,0,0,0,0
Richie Marquez,64,188,84,77,74,79,49,44,47,57,53,55,23,27,17,34,19,27,34,43,34,22,26,60,57,28,62,61,60,63,62,61,69,71,66,72,65,0,0,0,0,0,0
Flynn Downes,64,172,70,67,68,67,62,66,76,63,66,63,49,56,44,54,56,32,48,61,56,61,55,66,64,49,64,68,58,59,67,66,69,65,72,63,82,0,0,0,0,0,0
Andre Dozzell,64,178,64,74,77,71,69,80,81,60,67,67,60,65,60,58,62,52,53,66,65,63,61,69,66,58,43,39,54,45,40,38,51,49,63,50,38,0,0,0,0,0,0
Jordan Roberts,64,181,71,80,79,80,64,74,63,54,62,63,59,61,58,60,61,52,52,59,57,62,65,62,45,62,46,46,48,42,46,54,63,67,70,62,56,0,0,0,0,0,0
Janoi Donacien,64,183,75,80,79,80,55,62,61,60,54,59,34,45,23,50,35,37,46,49,45,56,24,56,44,24,62,61,62,61,63,62,72,72,68,75,70,0,0,0,0,0,0
Petar Golubovic,64,185,80,65,66,65,58,67,69,61,55,51,26,53,24,24,23,29,37,55,40,68,31,62,46,62,61,62,43,61,65,65,72,64,69,78,63,0,0,0,0,0,0
Ángel Bastos Teijeira,64,170,70,71,72,70,62,62,81,62,60,49,44,51,48,44,36,39,44,51,48,59,41,57,38,35,62,66,56,62,61,63,68,67,72,66,68,0,0,0,0,0,0
Kei Chinen,64,177,71,77,75,78,67,76,72,65,65,50,61,68,63,64,56,57,55,46,45,34,46,55,35,60,20,12,66,19,14,13,63,72,60,67,54,0,0,0,0,0,0
Hokuto Shimoda,64,171,64,78,80,76,64,79,78,61,68,57,55,50,52,70,54,44,44,61,62,54,51,66,65,47,52,57,39,48,56,51,62,75,81,54,56,0,0,0,0,0,0
Andrew Hughes,64,190,81,67,65,69,53,67,63,54,50,49,30,41,29,28,30,23,38,48,35,52,31,53,63,28,65,64,63,66,66,65,75,81,80,73,70,0,0,0,0,0,0
Daniel Davari,64,192,90,0,31,34,0,31,28,64,18,43,0,9,10,19,15,11,20,0,34,9,9,19,22,17,0,15,8,11,9,10,0,51,28,59,36,67,67,53,31,69,64
Lloyd Kelly,64,191,70,78,77,78,63,68,68,57,61,63,33,46,30,40,30,29,44,50,41,63,42,54,39,41,61,57,52,63,64,60,66,60,71,70,49,0,0,0,0,0,0
Kingsley Madu,64,174,80,77,78,76,68,73,84,60,64,65,54,62,43,70,62,60,39,62,63,65,29,65,64,57,60,58,60,58,62,60,71,75,67,74,67,0,0,0,0,0,0
Felipe Alfonso Criado,64,175,66,63,61,65,61,69,67,59,68,57,39,46,39,38,40,37,42,60,43,69,48,68,56,56,61,60,65,57,62,64,57,62,65,54,55,0,0,0,0,0,0
Cédric Brunner,64,180,75,65,63,66,62,66,67,61,66,61,56,42,56,66,62,32,39,57,58,51,32,63,54,61,64,57,59,67,67,60,68,79,76,67,58,0,0,0,0,0,0
Philipp Malicsek,64,178,70,67,66,68,65,68,70,67,67,61,49,58,46,59,48,42,45,62,65,49,43,71,65,55,56,59,53,55,54,58,64,59,77,59,63,0,0,0,0,0,0
