player_name,acceleration,sprint_speed,agility,balance,reactions,ball_control,composure,positioning,finishing,shot_power,long_shots,volleys,penalties,vision,crossing,free_kick,short_pass,long_pass,pass_curve,interceptions,heading,marking,standing_tackle,sliding_tackle,jumping,stamina,strength,aggression,classification
Fabio Depaoli,72,70,68,70,62,70,57,52,50,62,47,48,70,64,65,44,63,64,72,46,48,48,52,54,33,45,37,59,def_ball_winners
Norberto Briasco,63,70,68,65,58,62,56,60,72,67,64,44,68,51,39,38,56,44,44,20,67,19,14,22,61,57,61,47,aerial_ball_skiller
Moussa Sylla,74,78,70,66,62,64,59,64,66,60,59,55,65,50,50,45,59,49,48,16,59,22,17,14,63,61,59,45,aerial_ball_skiller
Ko Matsubara,78,68,66,63,51,68,62,66,60,62,56,24,32,46,70,25,64,57,45,61,36,62,69,64,58,69,66,69,def_ball_winners
Mitsunari Musaka,63,67,69,73,62,65,62,56,57,63,67,48,46,68,64,66,68,64,49,55,48,57,65,58,56,67,67,49,def_ball_winners
Olivier Verdon,52,51,44,46,53,41,53,31,21,41,27,34,44,28,30,28,52,38,34,62,62,67,68,67,72,69,80,58,strong_defensive_minded
Nicolás Guerra,74,71,70,72,58,67,55,63,68,64,55,50,57,53,32,32,60,56,34,18,61,15,18,16,71,68,61,49,aerial_ball_skiller
Ousseynou Ba,62,62,53,70,52,37,55,29,26,39,27,29,42,37,34,30,43,29,35,63,65,65,65,62,79,72,85,64,strong_defensive_minded
Jonathan Clauss,74,70,64,61,62,64,63,51,39,44,38,35,42,57,63,34,62,55,42,58,56,64,68,65,62,66,58,54,def_ball_winners
Noa Lang,73,76,78,72,63,67,60,55,55,67,52,48,68,68,64,57,66,55,56,55,58,32,56,49,66,72,62,72,technical_finishing_attackers
Brian Figueroa,72,65,63,59,57,62,58,63,65,58,52,40,55,55,66,34,66,61,46,15,63,32,16,21,62,54,67,31,aerial_ball_skiller
Sam Hughes,52,56,50,56,64,44,56,45,29,42,27,32,45,38,38,34,40,33,35,62,68,64,65,62,71,50,74,69,strong_defensive_minded
Jesús Godínez,67,71,54,53,58,62,61,60,65,61,58,58,60,53,52,27,56,26,57,26,71,28,21,25,63,56,78,62,aerial_ball_skiller
Jonathan Levi,76,78,64,58,54,68,53,56,66,66,65,62,57,56,63,69,58,52,66,15,48,52,23,25,53,61,59,32,aerial_ball_skiller
Allan Gonçalves Sousa,85,89,89,92,67,68,63,56,62,65,54,55,67,68,58,57,58,51,56,26,57,31,17,15,80,76,60,42,technical_finishing_attackers
Vincent Pule,73,82,71,84,52,63,59,57,75,83,61,56,63,57,56,55,54,47,51,29,54,40,41,34,60,54,51,46,aerial_ball_skiller
Alexandre De Bruyn,75,70,72,72,57,66,61,62,64,63,66,59,63,58,56,60,65,58,62,27,52,30,28,29,71,58,57,42,technical_finishing_attackers
Mohamed Naamani,44,33,49,32,65,62,55,24,20,35,18,27,38,28,28,30,49,38,30,58,67,61,64,58,54,66,90,67,strong_defensive_minded
Alexsandar Radovanovi?,54,42,34,43,55,32,58,25,27,34,28,27,38,32,30,32,58,55,31,62,69,65,67,56,59,61,82,72,strong_defensive_minded
Áron Dobos,81,68,69,76,54,64,58,47,60,65,64,61,67,65,62,54,71,62,63,11,51,30,13,18,57,41,47,48,aerial_ball_skiller
Hilary Gong,90,90,75,88,58,66,62,57,57,62,55,54,47,51,61,42,60,47,63,28,42,44,24,26,63,52,56,53,aerial_ball_skiller
Jaka Bijol,57,61,53,45,58,58,44,41,34,55,38,52,49,66,45,47,65,58,45,68,68,64,64,65,72,62,75,66,def_ball_winners
Oleksandr Andrievskyi,65,67,50,67,54,49,60,45,39,50,60,37,35,47,45,56,71,75,36,65,47,66,66,68,60,71,52,63,def_ball_winners
Fashion Sakala,81,79,76,74,53,57,60,58,68,71,61,60,68,55,56,49,52,38,53,35,65,20,26,21,82,67,66,53,aerial_ball_skiller
Marcos Robson Cipriano,83,79,73,83,67,66,66,65,58,52,43,53,50,58,54,38,60,47,45,23,34,24,21,28,41,52,40,26,aerial_ball_skiller
?lkay Durmu?,80,75,67,70,61,61,62,60,64,64,62,57,60,65,63,61,63,56,64,57,35,50,55,51,60,64,50,56,technical_finishing_attackers
Vitalie Damascan,72,71,59,68,62,63,62,67,68,61,65,55,61,62,51,67,57,49,42,12,62,20,16,14,66,61,55,51,aerial_ball_skiller
Nazariy Rusyn,70,69,55,73,70,59,46,73,70,62,67,51,57,45,32,34,62,27,36,13,56,15,16,16,71,53,45,33,aerial_ball_skiller
Roman Procházka,56,58,59,60,69,54,62,32,26,49,25,25,38,61,38,53,61,58,49,67,45,69,69,70,61,63,68,56,strong_defensive_minded
Sofiane Diop,76,72,81,92,59,67,64,61,56,58,62,53,55,60,51,47,61,57,61,32,39,30,31,28,53,47,29,44,aerial_ball_skiller
Carlos Ohene,73,72,72,76,57,68,59,56,46,66,54,47,43,58,58,46,65,66,58,61,51,60,63,56,62,86,65,72,def_ball_winners
Lee Miller,53,54,55,53,68,63,67,58,62,68,64,63,71,64,58,63,63,56,55,35,70,36,44,45,83,70,83,74,technical_finishing_attackers
Chidiebere Nwakali,77,73,75,77,64,63,59,59,57,69,62,49,45,63,55,54,63,61,40,62,54,59,65,64,72,76,67,62,def_ball_winners
Edward Nketiah,87,82,76,72,66,62,60,65,66,60,59,56,57,52,33,38,54,46,43,16,51,14,19,15,73,54,56,43,aerial_ball_skiller
William Bianda,61,63,43,56,53,53,55,28,20,36,26,22,41,35,31,31,55,48,32,57,63,72,62,60,71,61,73,63,strong_defensive_minded
Alec Georgen,75,75,76,81,52,65,55,55,48,56,43,41,48,43,70,46,59,48,45,53,53,63,65,64,60,60,56,52,def_ball_winners
José Mena Rodríguez,64,59,51,80,66,72,52,61,52,57,40,42,53,66,48,55,65,66,51,59,49,61,69,65,56,51,54,55,def_ball_winners
Julien Serrano,62,64,57,69,56,59,54,55,35,39,33,34,49,40,63,40,60,52,49,59,60,65,69,68,57,59,54,52,def_ball_winners
Oguzhan Aydogan,68,66,75,78,57,69,58,54,63,67,66,63,60,60,60,65,62,52,66,27,48,20,16,21,58,52,43,58,aerial_ball_skiller
Elvis Rexhbecaj,64,66,65,68,58,64,48,58,41,62,45,47,54,58,46,41,76,72,41,53,54,56,49,55,58,64,60,69,def_ball_winners
Oliver Shenton,66,61,63,69,60,70,70,54,52,62,47,49,60,64,59,49,70,65,58,44,49,56,54,55,69,61,67,52,def_ball_winners
Haji Wright,65,66,54,40,59,63,57,59,65,67,60,51,64,55,42,34,54,37,51,13,65,20,20,18,60,62,78,30,aerial_ball_skiller
Bote Baku,79,78,79,90,63,71,56,58,58,54,48,45,50,55,53,45,70,64,47,61,51,68,52,50,69,66,49,70,def_ball_winners
Devante Parker,79,79,79,78,60,64,45,58,50,65,61,62,56,55,59,43,62,53,57,35,53,30,41,36,74,55,49,63,aerial_ball_skiller
Dennis Eckert,58,48,52,61,62,58,57,64,68,62,60,59,59,41,35,50,59,37,45,18,67,35,15,16,64,53,77,25,aerial_ball_skiller
Diego Alende López,53,55,32,65,60,60,58,28,24,31,23,21,33,33,26,26,61,35,26,69,66,50,68,71,78,43,59,62,strong_defensive_minded
Daniel Molina Orta,53,58,66,67,58,69,62,56,56,59,66,58,55,71,49,59,72,69,66,59,42,50,68,66,59,52,33,63,all_rounders_passers
Obite Evan NDicka,69,67,53,51,62,63,67,56,35,64,49,28,33,61,40,30,63,61,23,61,66,60,58,61,72,65,79,62,def_ball_winners
Connor Roberts,72,67,71,70,60,57,44,44,32,36,19,14,41,42,62,18,57,52,34,65,51,63,64,62,61,66,60,58,strong_defensive_minded
Oleksandr Zubkov,78,73,50,64,64,63,54,62,62,65,63,52,55,57,44,33,62,54,30,24,55,13,16,12,67,58,51,30,aerial_ball_skiller
Hicham Mahou,67,68,69,65,57,65,54,61,64,68,56,57,64,58,62,50,65,54,51,18,49,35,36,30,53,49,58,29,aerial_ball_skiller
Takuma Nishimura,77,81,66,66,58,61,63,63,67,67,58,58,62,48,64,42,62,55,59,19,55,22,14,17,69,66,69,44,aerial_ball_skiller
Ilzat Akhmetov,74,77,80,82,51,67,53,61,56,61,61,47,50,53,54,50,63,62,45,41,34,38,38,31,52,60,40,43,aerial_ball_skiller
Pawel Jaroszynski,75,69,52,62,64,55,58,34,39,49,46,57,47,39,57,42,58,60,60,60,60,59,68,65,71,69,69,70,def_ball_winners
Lorenzo Callegari,61,66,69,81,61,73,56,55,45,57,53,41,52,69,58,40,73,74,47,51,57,64,64,61,57,55,46,47,def_ball_winners
Hasan Batuhan Artarslan,47,63,47,51,64,60,49,44,50,59,43,45,59,42,43,32,65,58,46,66,63,62,68,57,61,68,77,66,def_ball_winners
Gianluca Scamacca,54,54,58,37,56,69,59,56,66,68,64,57,55,59,22,70,60,40,51,24,69,50,17,18,70,54,74,47,aerial_ball_skiller
Lautaro Montoya,70,72,76,77,62,67,64,63,49,59,64,50,54,63,63,45,68,60,56,63,45,55,59,61,65,70,58,52,def_ball_winners
Morgan Poaty,81,82,76,69,60,59,55,53,49,68,47,39,47,59,53,32,45,48,37,63,56,67,65,60,63,73,68,65,def_ball_winners
Denis Will Poha,77,72,75,77,55,65,60,40,54,70,68,49,61,57,63,66,69,62,62,68,55,66,65,62,71,76,69,70,all_rounders_passers
Harun Alpsoy,70,71,63,59,54,63,55,51,31,53,42,41,46,60,45,40,72,66,36,55,59,64,59,56,55,68,72,71,def_ball_winners
Osman Çelik,54,54,59,60,57,66,62,44,39,70,46,43,41,49,45,31,65,64,40,55,70,58,69,58,73,77,73,73,def_ball_winners
Kévin Soni,75,72,71,66,54,72,53,54,57,54,47,57,53,58,55,48,63,50,55,32,64,50,42,37,66,44,64,54,aerial_ball_skiller
Ahmed Touba,78,81,61,58,52,67,55,52,47,52,54,53,54,60,62,46,64,60,56,56,47,60,60,64,77,71,74,62,def_ball_winners
Ashtone Morgan,79,83,77,69,57,58,56,56,34,42,40,37,44,54,59,33,58,53,60,59,52,59,63,63,67,71,60,69,def_ball_winners
Morgan Gibbs-White,65,63,67,69,56,70,64,55,51,64,58,45,46,60,45,44,69,67,48,53,38,49,49,48,57,61,50,55,def_ball_winners
Ben Stevenson,75,66,69,72,54,64,71,58,59,64,62,51,59,67,60,58,66,63,61,57,42,53,57,54,54,72,44,42,technical_finishing_attackers
Mattia Vitale,66,58,70,65,51,68,55,55,38,63,60,56,52,64,66,49,72,68,65,50,48,52,55,52,59,64,57,48,def_ball_winners
Caleb Stanko,51,49,66,71,58,64,49,38,41,60,44,37,46,55,40,38,65,58,40,61,51,62,65,64,77,62,74,67,def_ball_winners
Onur Atasayar,78,77,63,60,56,60,58,45,33,30,35,33,39,51,58,35,44,40,33,62,53,63,72,67,61,57,58,58,strong_defensive_minded
Furkan Soyalp,64,66,72,68,57,68,58,61,54,66,59,60,51,66,59,50,67,64,64,48,50,42,53,46,62,65,61,49,technical_finishing_attackers
Andrew Carleton,73,70,86,80,55,66,64,58,60,62,58,64,59,61,53,64,64,61,73,26,43,31,40,41,53,54,49,58,technical_finishing_attackers
Imad Faraj,71,70,75,80,61,67,67,62,57,63,55,52,56,60,59,53,64,56,60,19,39,27,30,27,50,51,38,41,aerial_ball_skiller
Alexis Peña,67,66,58,46,62,49,62,27,23,59,43,39,52,39,41,27,67,46,38,62,58,63,63,64,67,71,76,56,strong_defensive_minded
Tony Figueroa,68,72,83,87,56,62,45,64,58,68,53,56,63,55,60,41,67,53,50,20,41,15,32,30,56,64,28,29,aerial_ball_skiller
Tony Alfaro,55,66,51,59,60,56,55,20,20,39,18,23,39,35,28,25,59,59,24,55,59,64,64,62,57,52,81,69,strong_defensive_minded
Juan Miguel Basulto,44,51,57,46,58,60,57,39,42,59,42,35,49,52,47,39,61,60,40,61,62,60,63,63,64,64,74,62,strong_defensive_minded
Gonzalo Di Renzo,78,81,74,63,58,64,53,60,64,59,48,52,58,58,59,41,58,51,53,16,67,38,24,23,57,67,69,28,aerial_ball_skiller
Calum Mallace,43,47,45,49,54,58,54,45,46,68,54,54,49,55,56,59,66,66,52,63,61,62,62,48,57,62,82,81,def_ball_winners
Mert Özyildirim,66,66,64,64,58,56,48,42,20,50,39,25,47,46,27,28,61,43,30,63,62,61,66,63,70,56,71,52,strong_defensive_minded
Abdelhamid Sabiri,71,72,77,63,63,71,64,57,58,55,55,41,53,53,54,64,49,48,72,28,68,28,37,39,70,65,67,44,aerial_ball_skiller
Carlos Cuesta,78,80,76,68,62,48,55,20,21,31,30,33,34,36,28,20,66,35,32,62,69,55,65,65,75,68,73,50,strong_defensive_minded
Bradford Jamieson IV,84,82,78,73,58,64,63,60,62,64,58,59,60,53,49,31,59,32,54,26,53,32,33,21,67,55,57,60,aerial_ball_skiller
Baggio Huidic,50,42,63,63,65,65,62,61,59,70,62,59,65,63,50,59,70,64,62,59,56,63,61,49,58,46,71,62,all_rounders_passers
Imanol García Lugea,68,58,70,71,73,65,59,64,55,59,51,58,51,63,46,53,63,59,47,60,52,45,70,65,71,67,62,73,def_ball_winners
Ali Awaji,82,87,78,75,56,65,60,56,69,65,63,60,66,50,56,63,54,55,56,48,52,27,18,16,64,74,60,56,technical_finishing_attackers
Nouh Al Mousa,50,69,73,61,62,64,67,57,49,53,54,30,37,63,56,57,63,66,55,52,45,62,63,59,75,84,71,53,def_ball_winners
Pablo Vázquez Pérez,48,45,35,53,60,46,58,29,22,50,23,32,42,38,36,28,53,42,29,63,63,60,73,66,70,57,67,59,strong_defensive_minded
Conor Shaughnessy,62,66,59,59,54,60,59,46,31,60,50,40,44,56,41,38,64,54,37,59,64,62,63,63,62,67,74,65,def_ball_winners
Ibrahima Sissoko,55,54,56,35,58,69,60,42,37,49,33,43,49,51,45,40,67,65,40,51,52,56,69,68,59,63,87,61,strong_defensive_minded
Miguel Angel Sansores,70,71,70,66,67,61,54,65,64,65,52,52,57,50,45,48,57,42,45,34,66,30,32,25,77,64,58,41,aerial_ball_skiller
Mihailo Ristic,67,66,59,62,58,56,52,48,52,62,61,48,46,59,63,32,62,58,61,59,50,60,62,69,56,70,53,60,def_ball_winners
Nikola Jambor,64,69,62,54,63,67,67,47,31,65,52,52,40,58,55,45,69,65,43,62,57,59,65,57,63,67,70,66,def_ball_winners
Rosario Cota,78,70,73,53,47,65,50,64,53,67,44,49,62,64,63,42,64,60,53,62,44,55,65,63,36,36,59,29,def_ball_winners
Jordan Thorniley,65,60,52,70,51,45,62,31,32,43,34,34,49,36,34,29,55,47,32,62,60,66,63,65,73,64,72,68,strong_defensive_minded
Achileas Poungouras,60,63,56,57,56,44,54,32,29,65,46,41,41,42,31,37,48,45,30,63,60,68,66,63,73,67,66,65,strong_defensive_minded
Pablo Fernández Blanco,65,65,66,42,57,53,53,68,69,66,58,59,70,40,49,39,60,52,54,38,67,32,30,30,74,61,71,37,aerial_ball_skiller
Henri Weigelt,59,63,53,55,63,46,55,24,20,45,24,23,38,35,30,30,56,48,30,64,61,68,68,56,61,56,69,60,strong_defensive_minded
Lorenzo Del Pinto,46,52,61,68,65,63,52,56,45,56,49,36,41,60,52,40,69,67,34,61,50,60,55,58,36,77,66,64,def_ball_winners
Enrique Serje,67,57,70,67,65,63,70,64,43,45,58,39,39,58,35,36,64,54,33,66,52,54,65,62,61,85,58,66,def_ball_winners
Luis Chávez,68,75,66,65,66,70,65,55,59,62,50,48,50,52,62,41,68,69,46,60,48,57,60,60,34,53,58,28,def_ball_winners
Mouhamadou Dabo,60,65,77,82,63,58,66,53,39,62,59,52,54,52,58,47,62,56,53,68,60,58,63,65,77,67,58,76,def_ball_winners
Rubin Seigers,65,68,59,62,52,52,53,31,20,37,21,24,27,43,52,26,55,47,41,63,63,62,66,65,63,60,75,63,strong_defensive_minded
Jens Jønsson,72,76,71,68,54,59,63,40,35,54,49,46,45,46,51,48,66,61,49,65,60,60,67,64,75,70,73,71,def_ball_winners
Emilio Orrantía,84,82,78,69,62,71,65,52,54,55,55,47,48,55,69,52,64,63,54,54,48,53,52,54,69,86,63,51,def_ball_winners
Reggie Cannon,82,86,76,70,57,62,55,55,28,48,30,31,33,55,57,21,59,57,58,55,55,61,62,61,72,75,60,64,def_ball_winners
Christian Dean,45,41,37,36,56,50,49,23,18,34,25,24,32,29,26,21,55,54,28,64,50,61,62,59,67,53,87,77,strong_defensive_minded
Raheem Edwards,81,81,79,78,56,63,56,58,55,58,54,51,49,63,55,39,66,54,64,55,55,57,62,59,82,69,51,72,def_ball_winners
Panajotis Dimitriadis,72,71,62,72,67,64,68,55,40,75,59,50,45,64,57,60,63,58,52,63,52,63,67,65,66,74,73,65,def_ball_winners
Mukhtar Ali,65,64,72,63,59,68,69,53,48,61,54,42,47,63,35,61,69,68,59,62,38,64,55,48,53,77,59,63,def_ball_winners
Mitchell van Bergen,92,86,83,77,54,67,62,53,53,59,52,55,36,51,54,44,61,51,54,21,34,28,21,23,59,65,37,52,aerial_ball_skiller
Lassana Faye,68,76,52,86,59,62,67,57,29,58,33,31,24,33,59,31,58,53,34,64,51,63,66,63,70,65,72,65,def_ball_winners
Ammar Al Dohim,66,68,66,57,52,59,56,50,43,38,44,39,41,48,44,35,48,43,39,58,58,62,65,64,79,55,76,73,strong_defensive_minded
Mohammed Qassim,75,77,75,84,59,67,65,57,50,64,65,48,45,55,61,47,55,50,48,58,54,59,58,60,71,81,73,67,def_ball_winners
Abdullah Haif Al Shammari,56,63,62,58,62,54,51,36,33,48,41,34,33,40,52,38,57,43,40,63,61,60,68,65,67,65,70,61,strong_defensive_minded
Gregory Wüthrich,48,37,37,46,53,37,52,30,22,39,19,23,39,36,27,29,43,34,30,65,63,64,67,62,71,64,84,57,strong_defensive_minded
Arley Rodríguez,82,82,83,70,54,61,52,59,68,65,68,45,59,58,74,34,67,54,39,11,56,45,38,39,66,71,57,64,aerial_ball_skiller
Jorge Espericueta,62,61,68,60,59,68,56,60,52,70,70,58,69,65,72,75,70,69,80,47,50,60,48,42,68,42,62,32,technical_finishing_attackers
Pablo González,66,66,62,67,62,60,68,61,59,63,45,45,58,66,50,40,66,61,44,65,55,59,65,60,59,72,67,66,def_ball_winners
Baris Atik,76,67,92,90,58,66,59,63,55,57,46,47,57,61,56,46,66,49,52,25,33,50,20,26,81,65,42,41,aerial_ball_skiller
Emmanuel Banda,77,64,72,73,62,64,64,54,53,73,60,68,48,64,64,65,65,64,65,22,46,21,53,49,78,59,55,41,technical_finishing_attackers
RJ Allen,58,63,64,57,65,64,65,64,35,42,29,25,32,58,63,29,65,62,54,59,56,63,68,63,67,62,79,64,def_ball_winners
Doganay Kiliç,64,68,68,67,55,70,52,52,45,61,55,35,54,59,59,41,70,67,59,49,58,59,65,63,63,68,61,62,def_ball_winners
Vahid Selimovic,40,45,40,49,57,57,54,22,21,47,23,26,41,28,32,30,54,60,28,57,65,60,62,60,77,61,79,74,strong_defensive_minded
Andrea Ingegneri,59,65,57,71,59,44,60,26,21,51,25,37,41,33,39,29,49,40,38,61,61,67,68,66,71,62,66,65,strong_defensive_minded
Mateusz Wieteska,56,63,65,56,54,41,61,41,36,38,19,32,39,40,33,24,55,48,29,66,68,51,68,65,79,63,69,65,strong_defensive_minded
Niklas Dorsch,70,61,79,77,59,68,55,51,49,55,45,45,32,56,54,41,70,64,47,57,59,61,62,63,75,65,58,62,def_ball_winners
Kevin Lankford,78,77,75,69,58,65,50,53,50,62,52,56,50,57,66,44,63,48,64,10,31,22,23,23,66,54,64,32,aerial_ball_skiller
Manuel Janzer,74,67,73,76,63,64,60,58,61,61,52,57,49,56,59,41,64,54,50,47,54,40,46,45,71,60,68,59,aerial_ball_skiller
Brad Evans,59,59,63,63,63,66,64,61,56,73,61,59,59,62,57,58,64,63,64,63,68,60,61,61,64,59,66,63,all_rounders_passers
Alexis Busin,75,75,74,79,56,65,55,63,60,59,54,47,59,51,63,46,61,51,51,23,47,32,35,32,49,53,37,41,aerial_ball_skiller
Marco Firenze,54,53,69,71,59,65,59,62,68,59,51,49,66,60,30,33,67,58,56,19,63,30,23,21,72,52,52,29,aerial_ball_skiller
Riccardo Marchizza,53,64,55,60,62,60,62,41,27,27,31,26,34,31,66,22,62,61,29,67,59,65,66,64,71,53,69,52,strong_defensive_minded
Bas Kuipers,68,65,70,74,61,56,67,52,34,64,42,33,39,45,62,56,64,62,67,60,58,59,66,65,70,70,65,71,def_ball_winners
Melvyn Lorenzen,84,87,60,54,55,66,63,54,65,73,57,53,64,51,57,48,55,50,55,28,48,24,35,36,64,58,75,44,aerial_ball_skiller
Jared Jeffrey,61,66,66,65,63,64,58,52,52,67,59,54,57,52,46,56,63,60,64,64,58,60,63,62,73,67,65,65,def_ball_winners
Oniel Fisher,78,76,82,75,63,64,60,58,29,47,32,40,44,50,55,37,62,61,57,62,50,63,63,60,52,69,46,70,def_ball_winners
Jack McBean,52,60,61,63,59,62,56,63,61,77,50,59,63,45,38,70,50,31,61,25,64,38,23,22,74,55,79,70,aerial_ball_skiller
Dillon Serna,76,77,75,78,65,64,62,64,61,66,65,65,62,62,55,44,62,55,58,34,42,49,33,35,51,65,32,50,technical_finishing_attackers
Kwang Hoon Shin,68,71,66,72,64,62,56,50,47,48,42,58,61,58,63,49,64,61,51,63,50,60,62,63,74,66,68,67,def_ball_winners
Won Sik Kim,70,72,73,59,60,47,55,51,22,52,45,41,32,51,34,55,60,55,51,65,59,59,64,63,75,79,77,60,def_ball_winners
Tae Hwan Kim,84,83,82,72,61,59,61,41,50,62,48,53,56,45,60,50,62,60,52,62,56,52,62,61,76,62,71,65,def_ball_winners
Jong Eun Lim,67,58,40,34,58,59,61,37,38,39,37,30,37,47,43,38,47,42,38,63,76,50,65,64,33,54,86,62,strong_defensive_minded
Rodney Kongolo,65,72,65,55,55,61,52,39,41,60,39,34,31,43,38,43,61,57,42,63,50,66,68,61,70,71,78,70,def_ball_winners
Yukitoshi Ito,65,69,61,72,56,59,47,47,27,34,26,28,35,36,69,37,65,61,45,60,44,61,67,66,73,67,60,59,def_ball_winners
Takeshi Kanamori,90,90,88,79,57,65,60,61,60,60,49,54,63,48,53,40,61,43,51,19,59,36,22,33,75,74,62,59,aerial_ball_skiller
Tomoya Inukai,59,64,67,66,60,45,49,23,16,36,22,20,32,32,27,28,41,30,23,61,62,63,67,62,75,68,76,65,strong_defensive_minded
Abdullah Madu,37,53,32,52,56,48,53,24,22,39,17,28,55,35,42,21,51,39,26,61,66,58,66,57,70,64,85,64,strong_defensive_minded
Murat Yildirim,54,67,63,78,67,68,48,66,39,62,63,41,41,65,50,43,70,65,51,48,47,64,65,49,57,68,67,54,def_ball_winners
Elias Huth,76,79,70,68,58,64,48,60,64,68,58,59,57,50,43,44,52,35,49,16,55,14,18,15,71,74,67,42,aerial_ball_skiller
Janek Sternberg,73,72,68,62,67,61,50,48,39,72,45,32,52,56,59,59,61,59,46,62,62,63,66,59,48,63,67,66,def_ball_winners
Carlos Calvo,55,64,53,31,64,57,66,31,27,56,41,44,61,51,53,26,60,57,41,65,67,55,66,67,32,70,80,56,strong_defensive_minded
Ever Valencia,80,79,82,72,57,58,50,63,50,50,49,39,43,58,56,61,59,58,38,38,48,51,39,43,58,75,58,39,aerial_ball_skiller
Hansel Zapata,74,75,80,62,63,64,60,58,62,52,55,50,45,55,58,41,60,54,54,41,46,48,31,35,52,66,72,45,aerial_ball_skiller
Tomás Sandoval,65,68,61,57,55,61,44,64,66,62,48,46,53,39,30,33,52,41,45,18,67,22,22,18,71,68,78,33,aerial_ball_skiller
Sidy Sarr,54,66,45,32,62,66,59,61,60,73,59,47,44,59,51,46,64,59,36,60,77,58,64,53,74,80,91,77,def_ball_winners
Asahi Masuyama,83,87,83,71,56,66,52,61,57,47,37,43,46,59,62,36,48,41,40,18,31,25,20,24,48,56,65,33,aerial_ball_skiller
Darren Potter,51,52,63,58,64,62,67,59,51,59,54,50,40,62,52,53,64,62,49,55,60,64,63,62,65,66,73,71,def_ball_winners
Victorio Ramis,63,59,58,61,58,63,61,65,66,61,55,52,56,49,33,40,60,38,45,15,62,33,16,20,67,60,62,61,aerial_ball_skiller
Jamie Proctor,67,75,65,66,56,60,48,61,63,62,60,57,58,58,52,36,57,52,53,43,64,26,22,20,72,61,78,46,aerial_ball_skiller
Vincent Sierro,67,67,60,64,63,66,50,54,37,54,43,41,45,63,46,41,71,67,39,53,49,48,58,52,61,68,62,58,def_ball_winners
Alain Wiss,67,64,73,71,59,61,58,59,56,63,63,51,55,64,46,43,65,61,44,63,66,58,64,62,75,63,67,66,def_ball_winners
Philippe Koch,70,72,64,71,58,58,60,54,36,39,46,37,31,42,58,31,58,51,57,66,55,63,62,63,82,73,64,54,def_ball_winners
Julien Ngoy,76,78,69,60,58,62,62,60,63,60,57,47,64,54,52,43,55,41,45,17,63,27,18,22,59,74,72,33,aerial_ball_skiller
Jean-Pierre Rhyner,75,78,62,60,51,37,45,30,22,46,23,30,40,26,36,40,58,42,37,62,64,60,65,64,79,76,74,68,strong_defensive_minded
Clément Deprès,52,46,69,52,60,64,54,64,67,63,56,51,62,43,36,50,54,41,45,14,71,34,26,22,72,48,78,36,aerial_ball_skiller
Daniel Bowles,62,63,62,60,58,55,58,54,36,43,34,30,42,53,54,40,61,51,37,66,58,58,66,63,71,75,72,61,def_ball_winners
Jacopo Dall'Oglio,73,70,59,68,63,66,63,59,42,67,65,46,47,59,61,44,67,64,44,62,61,60,60,58,59,61,66,61,def_ball_winners
Ryota Hayasaka,57,57,67,58,64,67,57,59,61,59,61,45,51,55,68,57,69,60,63,27,33,55,27,34,82,58,73,43,aerial_ball_skiller
Tobias Eriksson,65,58,73,73,63,64,55,62,56,57,64,59,49,67,66,68,65,65,65,53,45,50,54,47,76,76,61,68,all_rounders_passers
Ryosuke Shindo,66,68,69,67,64,39,51,26,18,32,22,28,35,34,26,28,49,27,20,67,70,58,66,51,74,68,71,75,strong_defensive_minded
Måns Söderqvist,84,86,82,81,63,64,59,66,61,59,63,65,57,54,49,51,57,44,58,29,48,38,23,24,82,44,54,57,aerial_ball_skiller
Viktor Agardius,73,75,71,73,68,63,68,49,26,56,34,29,38,49,64,38,56,58,40,64,55,58,69,63,65,71,70,52,def_ball_winners
Papa Diouf,81,91,75,68,57,62,64,59,62,67,56,63,55,54,54,34,60,47,45,18,44,40,27,24,74,73,73,50,aerial_ball_skiller
Scott Neville,58,54,63,58,65,56,63,59,42,59,54,21,45,54,62,50,62,55,45,64,58,61,67,64,89,79,74,54,def_ball_winners
Alan Sheehan,61,65,74,74,67,62,68,37,48,64,55,33,59,58,66,68,65,65,60,60,61,61,63,62,77,74,63,67,def_ball_winners
Pelly Ruddock Mpanzu,83,78,66,77,61,62,58,60,52,64,56,42,44,70,59,35,65,57,41,63,55,45,60,56,74,75,85,70,def_ball_winners
Patrick Schmidt,76,78,73,67,62,61,57,63,69,54,51,58,61,56,36,29,56,47,46,11,62,19,13,15,59,58,63,32,aerial_ball_skiller
Mikael Norø Ingebrigtsen,84,78,87,85,55,64,56,62,63,65,61,51,63,52,54,55,57,49,54,43,44,40,43,41,84,69,51,49,technical_finishing_attackers
Daniel Berntsen,72,64,78,86,58,67,56,53,64,70,63,74,51,58,61,58,66,57,70,38,40,54,36,35,63,64,55,37,technical_finishing_attackers
Jostein Gundersen,62,63,59,72,55,47,58,28,36,39,32,35,37,38,35,26,60,56,28,62,64,63,63,60,85,55,73,56,strong_defensive_minded
Robert Taylor,78,78,53,62,49,63,62,57,62,75,74,43,44,56,59,58,60,62,61,44,40,57,56,54,71,73,65,60,def_ball_winners
Alexander Winkler,57,52,45,56,53,42,58,23,19,33,25,29,39,27,38,29,53,57,26,54,67,63,64,61,69,53,83,78,strong_defensive_minded
