player_name,acceleration,sprint_speed,agility,balance,reactions,ball_control,composure,positioning,finishing,shot_power,long_shots,volleys,penalties,vision,crossing,free_kick,short_pass,long_pass,pass_curve,interceptions,heading,marking,standing_tackle,sliding_tackle,jumping,stamina,strength,aggression,classification
Panagiotis Vlachodimos,79,75,75,57,70,66,62,62,62,60,61,55,56,67,65,61,64,64,60,24,60,47,22,26,65,68,57,56,1
Baptiste Guillaume,65,33,67,56,62,71,59,73,68,72,58,58,59,50,58,29,68,51,36,19,72,40,18,22,65,54,77,49,4
Hervé Lybohy,55,52,32,33,52,46,62,20,14,52,23,22,45,40,30,29,56,45,37,61,65,66,67,67,73,55,91,76,0
Kota Mizunuma,66,67,77,67,67,67,51,69,67,62,57,50,57,64,65,54,69,59,52,46,46,40,37,38,46,76,71,49,1
Luke DeVere,46,59,50,45,58,56,66,35,35,56,44,31,47,50,32,36,63,54,21,68,59,62,68,63,74,54,92,65,0
Avraam Papadopoulos,36,39,59,53,59,58,62,37,45,63,60,46,69,42,49,60,65,62,52,65,71,59,68,63,76,71,86,79,3
Stefano Sabelli,71,82,72,78,66,58,67,37,35,35,50,37,42,41,58,40,60,55,46,67,59,64,64,68,66,86,71,71,3
Ken Tokura,73,68,64,63,70,60,60,56,77,72,57,64,63,52,33,47,53,34,68,14,69,29,17,15,64,70,75,79,4
Hernán Bernardello,43,38,63,65,61,70,64,36,42,69,60,55,51,65,67,60,74,72,70,66,52,60,66,62,62,59,66,66,2
Juan Ignacio Sills,58,68,62,58,61,63,56,54,28,45,30,32,47,51,68,42,60,60,34,70,66,75,72,72,88,71,73,75,3
Shane Lowry,55,58,59,51,52,59,62,39,36,51,25,26,51,45,62,62,63,61,36,61,62,62,63,66,75,65,88,91,0
Neil Kilkenny,42,44,69,72,66,67,72,58,41,59,49,55,53,70,62,70,69,68,67,66,36,59,64,60,72,68,68,87,2
Tomislav Mrcela,39,49,38,37,53,48,56,20,28,42,32,23,45,47,27,47,55,47,20,68,79,62,67,62,31,81,91,77,0
James Collins,69,73,71,53,65,62,65,64,69,68,59,62,64,46,35,61,53,49,61,32,72,34,19,18,86,82,85,63,4
Danny Hylton,67,67,70,68,67,66,68,68,69,65,62,60,62,63,55,45,62,58,60,54,67,41,47,49,76,83,82,70,1
Jorge Grant,72,75,87,72,56,67,60,58,66,63,64,54,48,68,64,72,69,64,65,43,47,48,59,53,69,82,69,62,1
Bjarne Thoelke,50,41,37,41,65,60,60,29,24,57,29,34,43,35,37,29,58,50,28,61,70,67,70,64,61,56,86,68,0
Ben Zolinski,86,85,72,69,66,63,63,63,65,64,56,47,44,54,64,50,64,57,61,63,46,58,64,62,74,87,76,61,3
Klaus Gjasula,41,52,49,40,64,61,72,48,43,67,48,35,68,67,40,57,72,54,38,64,68,63,65,62,78,78,87,92,3
Sebastian Schonlau,67,71,64,59,66,57,52,43,29,48,37,31,49,54,40,42,64,58,34,65,62,66,70,66,77,69,75,64,3
Christopher Antwi-Adjej,88,86,90,86,63,68,54,61,66,53,43,57,49,56,61,35,65,44,56,23,36,27,25,20,74,70,51,38,4
Tobias Schwede,81,85,78,75,64,66,62,57,58,59,46,44,42,64,71,35,63,52,46,31,43,32,27,26,69,76,63,38,4
Ariel Borysiuk,68,65,72,75,69,66,71,56,47,75,68,57,45,69,57,57,66,63,56,70,50,56,66,64,84,71,68,81,2
Lukas Haraslin,84,84,87,72,64,66,57,64,60,60,59,58,58,58,64,54,64,52,64,33,59,33,41,48,70,80,64,38,1
Matt Smith,43,46,46,32,65,66,56,73,67,74,56,60,62,62,43,35,53,41,50,22,91,50,39,13,56,64,93,67,4
Alberto Perea Correoso,74,74,74,71,66,69,67,68,64,66,70,60,47,62,64,75,62,65,69,23,52,35,29,17,70,63,56,44,1
David Carmona Sierra,75,82,74,73,66,64,61,48,33,59,48,38,44,46,67,45,60,59,57,66,51,60,63,67,73,80,70,64,3
Mario Barco Vilar,60,68,59,52,59,67,55,65,69,76,62,68,66,55,56,55,61,46,47,20,66,52,28,16,69,37,76,33,4
José Ángel Carrillo Casamayor,69,69,55,55,62,61,55,69,72,75,71,59,77,63,59,39,65,36,45,13,69,35,19,23,76,71,39,34,4
José Joaquín Matos García,82,78,80,84,64,67,56,49,35,69,49,22,39,47,71,51,58,57,60,64,47,55,62,68,80,81,33,72,3
Aristote Nsiala,79,78,61,43,55,44,53,34,27,73,30,43,43,37,54,31,40,44,33,65,65,62,67,66,81,80,92,82,0
Tom Adeyemi,68,73,72,65,64,67,64,60,62,66,70,39,55,66,46,60,69,68,33,68,65,62,68,66,62,81,79,75,2
Zakarya Bergdich,85,81,81,74,57,69,61,67,46,74,39,38,44,59,73,46,65,68,75,65,64,63,67,65,86,59,79,60,3
Eduardo Henrique da Silva,74,77,60,60,68,68,58,63,49,58,50,42,46,68,64,42,68,60,41,67,58,71,70,63,71,75,64,64,3
Nuno Miguel Adro Tomás,58,57,57,56,59,50,59,30,27,46,26,28,43,30,31,31,55,37,30,64,70,67,69,66,85,63,79,69,0
Luis Carlos Pereira Carneiro,76,70,76,69,69,67,68,72,66,67,64,58,57,61,67,67,66,60,66,55,60,35,38,34,72,71,67,70,1
André Filipe Claro de Jesus,67,70,67,61,68,71,67,70,60,71,63,65,73,64,63,42,64,55,70,24,63,48,27,36,67,71,67,53,1
Christophe Lepoint,45,50,35,46,68,63,74,78,65,71,64,62,68,69,52,57,66,63,39,71,76,68,68,63,46,82,85,79,2
Bennard Kumordzi,49,32,59,58,66,65,72,71,57,73,64,62,59,65,52,50,70,68,58,73,72,73,64,61,48,55,75,63,2
Kristof D'Haene,77,68,83,92,67,66,60,63,55,60,58,54,53,58,71,52,65,67,54,68,28,63,65,67,74,83,52,68,2
Hiroyuki Abe,77,77,78,77,66,68,57,70,71,56,42,45,60,69,67,34,66,64,41,31,39,33,32,24,36,69,59,29,4
Kyohei Noborizato,89,86,88,77,70,69,60,64,49,68,61,54,49,58,63,54,57,52,67,57,50,58,61,64,82,85,60,56,2
Alberto Ortiz Moreno,44,55,57,40,60,62,70,59,57,43,59,47,47,54,49,43,69,64,49,70,55,61,73,60,83,75,76,74,3
Craig Noone,83,76,84,80,62,72,54,61,60,58,69,49,55,61,71,62,56,63,66,52,52,32,35,28,63,51,60,48,1
Josh Vela,68,70,74,76,67,70,71,65,60,50,58,56,46,68,70,61,70,66,58,52,48,64,64,66,65,82,68,82,2
Will Buckley,75,69,79,64,67,69,59,67,64,63,68,56,70,66,67,53,65,55,58,44,47,25,27,23,61,66,64,62,1
Victor Osimhen,75,76,68,67,62,66,55,68,68,69,56,65,65,51,41,39,57,29,59,19,66,18,23,20,75,59,67,48,4
Yanni Regäsel,73,74,73,75,62,69,56,52,31,51,30,26,39,49,67,31,67,56,51,63,48,62,71,69,63,69,62,72,3
Niclas Eliasson,90,83,85,74,63,68,55,45,56,53,56,57,46,66,73,60,62,49,70,26,30,40,37,25,58,69,45,28,4
Matty Taylor,76,78,80,83,58,67,59,70,69,69,63,55,70,67,50,37,64,53,65,24,68,22,19,21,78,66,61,59,1
Johan Lædre Bjørdal,60,55,61,56,65,62,72,44,32,67,52,31,34,57,44,27,62,63,25,64,65,67,66,64,67,69,83,70,0
Michael Heylen,49,56,53,48,64,58,61,48,29,54,36,30,42,56,46,35,65,63,32,66,70,65,70,66,51,67,78,68,0
Borja Domínguez Domínguez,40,34,53,40,62,67,65,64,59,56,69,49,61,70,60,63,74,73,74,61,58,67,67,62,52,59,72,73,2
Carlos Bellvis Llorens,76,79,92,91,65,70,62,53,34,64,35,42,59,50,71,58,58,59,67,69,47,61,62,68,85,74,60,77,3
David González Plata,77,74,81,83,70,69,56,68,61,73,64,65,53,62,68,52,72,63,65,31,68,31,24,27,69,65,47,42,1
Esteban Burgos,41,38,49,38,66,54,57,32,23,58,27,29,35,29,32,26,58,45,33,69,67,66,69,67,43,69,85,69,0
Asdrúbal Padrón Hernández,76,74,91,78,67,71,63,68,61,69,57,80,64,55,56,52,68,53,45,27,51,31,17,22,85,79,79,79,1
Héctor Rodas Ramírez,47,55,48,48,61,53,56,40,39,55,36,42,46,33,47,35,58,55,37,71,64,70,70,61,48,55,81,76,0
Timo Perthel,82,77,76,67,61,62,67,66,45,75,67,57,48,60,71,67,63,56,67,63,50,62,67,65,77,76,74,77,2
Tom Weilandt,73,75,74,67,64,72,58,58,61,69,57,54,52,68,64,59,69,51,66,36,49,36,39,30,52,62,64,33,1
Sebastian Maier,77,68,83,76,64,69,56,61,54,73,71,62,59,64,66,70,68,55,70,38,47,41,24,20,71,60,53,54,1
Patrick Fabian,32,66,38,36,62,58,51,15,23,40,15,27,47,30,40,29,56,45,38,63,70,66,73,68,35,63,83,66,0
Ivan Mocinic,75,65,72,65,73,65,69,57,51,52,56,42,47,72,60,44,63,62,42,79,59,58,62,61,69,71,56,76,3
Yoann Court,72,72,74,78,69,67,60,53,60,75,61,32,46,64,65,61,76,65,70,49,26,27,44,43,71,78,63,46,1
Jean-Charles Castelletto,74,78,70,52,63,56,60,56,18,50,26,32,36,63,58,23,66,67,49,68,66,63,68,67,88,79,70,59,3
Ronaldo Peña,71,66,68,59,66,65,59,67,66,75,54,57,60,41,30,25,62,48,32,18,68,20,13,18,60,63,70,76,4
Jose Leonardo Ribeiro da Silva,32,36,38,46,63,54,60,25,35,43,23,44,34,56,39,36,60,64,28,67,63,66,68,64,78,63,85,71,0
Oscar Boniek García,71,71,74,75,69,71,72,70,61,67,57,61,71,68,63,55,69,61,64,61,58,55,61,53,59,68,66,71,2
Hyung Min Shin,67,60,63,61,70,62,66,66,46,81,72,66,68,66,68,67,71,67,73,69,58,61,63,61,77,83,71,64,2
Yong Lee,80,67,77,68,68,60,60,59,54,53,58,45,45,63,75,56,64,61,59,66,44,65,69,67,87,71,60,77,3
Dong Gook Lee,33,54,29,63,70,64,72,75,74,68,67,83,86,67,65,70,57,58,80,33,67,32,15,16,74,38,67,44,1
César De La Hoz López,41,64,59,71,67,66,55,65,67,43,68,34,42,66,43,32,68,66,36,69,55,59,70,63,69,79,70,59,3
Álvaro Giménez Candela,71,74,73,60,66,72,55,72,70,60,69,55,55,61,57,39,61,49,49,23,57,32,21,19,72,74,70,25,4
Yan Brice Eteki,61,71,76,79,64,64,61,54,50,71,54,37,52,66,51,42,72,69,48,66,44,63,68,57,81,72,76,62,3
Yoëll van Nieff,47,44,65,64,67,66,60,50,58,86,74,65,73,67,80,78,68,70,80,67,56,67,64,62,63,72,73,67,2
Adriàn Dalmau Vaquer,79,76,77,66,66,72,63,72,68,58,56,55,70,53,53,31,57,41,33,34,66,45,23,22,62,71,56,45,4
Alexander Merkel,75,66,77,68,72,67,63,59,57,66,66,69,53,65,69,67,71,70,74,46,58,45,59,53,53,61,56,57,1
Carlos Lizarazo,86,81,84,84,63,65,65,64,56,68,69,65,69,67,67,67,66,64,67,32,48,54,40,28,55,59,53,46,1
Yesus Cabrera,75,80,92,90,61,65,57,65,67,58,64,45,57,70,43,36,65,63,50,51,37,51,53,42,82,69,32,36,1
Wout Droste,70,68,64,67,64,63,66,52,24,38,23,31,38,53,62,31,61,68,26,67,66,70,67,66,84,76,63,60,3
Henry Rojas,67,68,69,71,67,71,68,66,59,74,74,65,53,71,69,70,70,65,71,40,48,64,60,55,56,67,70,47,2
Luis Miguel Noriega,65,60,68,70,63,65,71,59,53,72,73,51,67,68,58,61,68,67,67,67,63,66,64,59,74,88,73,75,2
Adrián Luna,86,87,90,88,62,67,66,59,61,74,66,61,64,58,65,76,64,57,84,23,56,37,36,31,72,70,34,43,1
Carlos Esquivel,73,78,77,72,60,66,61,60,64,70,68,60,65,60,68,62,68,62,62,29,55,50,34,33,79,74,65,47,1
José Rivas,32,39,34,34,61,50,58,45,40,66,49,42,53,36,51,50,62,52,38,62,75,61,66,66,76,60,91,72,0
Lamin Jallow,90,87,78,71,53,67,60,67,74,70,55,60,67,58,60,43,65,57,54,31,47,26,30,31,60,70,70,61,1
Andrea Mazzarani,75,74,76,74,67,70,69,64,55,65,67,63,75,66,57,69,67,63,71,20,53,23,24,20,71,82,70,48,1
Franco Signorelli,68,68,73,69,66,64,67,61,45,66,61,46,47,69,61,51,70,69,53,62,55,60,63,63,66,82,65,72,2
Milan Djuric,53,54,34,31,68,65,64,69,68,68,60,64,66,46,55,53,60,43,54,30,81,28,24,20,62,61,92,59,4
José Antonio Malagón Rubio,74,71,70,59,58,52,62,33,48,67,36,47,39,41,58,59,65,57,41,61,73,65,64,70,88,51,74,74,3
Eduard Campabadal Claros,70,70,72,69,63,63,58,22,21,50,63,27,48,37,66,45,60,52,47,70,58,65,70,73,72,67,67,68,3
Massadio Haïdara,76,70,63,71,63,66,62,53,41,79,45,37,55,49,62,58,65,57,52,68,59,67,70,68,73,73,73,74,3
Juan Jose Camacho Barnola,30,32,32,55,62,68,70,64,70,78,71,57,86,74,72,77,78,77,80,61,68,61,59,55,32,32,69,65,2
Leonardo Mancuso,72,83,78,80,71,72,69,70,64,61,63,67,68,63,60,41,65,57,58,36,48,20,22,20,58,89,60,48,1
Borja Viguera Manzanares,69,66,65,63,58,72,61,65,68,73,69,62,80,58,46,69,56,61,70,25,70,28,24,17,75,56,71,50,1
Markel Etxeberría Mendiola,74,73,70,61,59,68,68,56,19,37,32,39,39,52,70,44,68,56,62,66,52,64,67,66,75,74,69,70,3
Luis Valcarce Vidal,80,85,75,74,66,66,60,49,49,57,56,48,61,54,68,58,66,62,63,64,52,61,58,59,71,90,66,62,3
Won Il Kim,60,65,79,64,66,35,55,33,33,34,40,33,43,52,58,34,48,31,40,70,69,68,71,67,88,66,74,66,0
Jérémie Bela,92,90,93,77,64,72,58,64,69,66,64,62,51,50,58,50,62,50,57,34,58,52,27,29,75,62,38,43,1
Jake Buxton,39,46,44,45,63,48,60,29,33,66,15,30,45,48,30,20,57,56,19,64,70,65,66,63,82,59,80,78,0
Wilson Miguéis Manafá Jancó,77,74,77,78,70,70,58,61,60,60,41,49,47,60,73,48,70,50,51,57,56,59,63,62,47,78,55,63,3
Ben Turner,38,55,30,32,62,51,60,32,37,31,29,24,26,27,25,27,48,54,29,67,74,66,66,69,61,46,83,74,0
Tiago Henrique Damil Gomes,68,66,64,73,65,68,65,64,45,73,60,40,54,57,68,60,64,60,64,68,55,63,72,71,71,66,69,69,2
Kyle McFadzean,40,49,33,51,56,50,48,20,35,51,33,28,36,47,20,28,53,45,22,73,65,65,66,63,67,64,81,80,0
Philipp Hofmann,45,65,46,34,65,64,71,67,65,80,62,60,59,45,28,31,63,47,46,23,76,24,34,21,54,60,91,67,4
Felix Müller,84,74,84,81,67,66,61,57,54,58,57,43,46,67,61,60,67,59,66,61,41,59,64,66,74,89,58,65,2
Emanuel Taffertshofer,68,71,76,81,64,65,68,49,39,53,46,38,32,59,47,39,66,58,41,71,49,68,65,67,83,79,67,73,3
Korbinian Vollmann,83,81,84,88,62,66,63,64,58,70,64,51,55,63,58,60,69,59,63,50,38,31,46,42,73,77,62,72,1
Tuur Dierckx,83,79,83,83,65,66,71,63,66,70,57,64,62,63,61,40,61,56,56,17,52,18,14,12,80,63,61,54,4
Matthias Zimmermann,74,66,68,75,69,69,66,39,46,62,62,55,44,60,58,29,66,55,55,68,54,68,70,69,69,70,69,75,3
Levent Ayçiçek,76,67,86,93,60,73,60,64,52,62,55,54,47,63,70,76,63,57,72,48,40,45,32,33,65,66,45,55,1
Shawn Parker,78,78,75,74,62,68,57,66,66,80,71,56,65,59,51,57,61,47,47,35,55,23,22,22,80,49,68,55,4
Yosuke Ideguchi,66,74,64,75,63,67,57,57,62,58,67,33,44,68,63,55,69,67,37,67,43,67,65,61,71,86,68,58,3
Yves Baraye,78,88,67,71,55,67,66,62,68,59,52,51,50,62,64,56,67,66,54,37,46,50,59,51,56,69,46,51,1
Dimitrij Nazarov,77,78,75,67,66,69,64,65,66,70,70,67,83,67,62,61,69,49,70,25,53,33,30,25,68,76,68,38,1
Sören Bertram,73,76,76,70,65,69,49,65,66,72,66,65,72,65,65,74,67,60,73,42,47,41,37,35,63,65,62,39,1
Clemens Fandrich,84,68,86,79,68,70,64,63,53,59,59,50,50,69,58,59,69,67,67,54,18,52,56,51,74,77,33,63,1
Mario Kvesic,90,74,90,80,58,73,61,56,59,79,68,62,75,55,67,77,68,62,78,28,44,20,18,22,72,62,53,38,1
Rémi Oudin,68,72,71,55,64,72,60,63,71,72,65,58,66,71,74,76,65,48,77,17,68,22,21,15,72,57,73,42,1
Nicolai Rapp,54,55,54,58,66,59,49,37,33,43,26,39,35,46,36,33,67,59,38,69,59,65,70,68,76,68,69,71,0
Fabian Kalig,67,64,65,68,68,49,56,41,40,52,37,38,51,47,49,39,57,48,48,67,64,63,69,70,84,68,68,74,3
Yohan Boli,78,76,69,63,61,66,68,67,66,70,61,60,64,57,58,40,61,48,49,39,70,29,39,34,80,51,71,66,1
Jordan Botaka,85,81,77,70,61,71,72,62,53,65,67,60,56,58,66,45,58,44,68,38,57,40,50,42,82,61,65,56,1
Sascha Kotysch,44,39,52,54,61,50,66,28,29,57,38,40,42,53,55,52,64,65,48,69,73,69,68,65,47,65,74,67,0
Casper De Norre,82,75,71,79,65,67,58,54,47,62,57,46,51,56,63,47,66,61,55,64,45,66,67,69,80,77,58,70,3
Mervan Çelik,77,77,79,76,65,69,64,65,66,70,68,69,52,62,68,41,68,55,67,15,56,40,22,21,75,52,64,73,1
Maciej Gajos,80,71,72,82,64,70,68,66,69,73,68,57,56,70,66,65,70,65,65,70,60,58,63,58,84,88,70,57,2
Robert Gumny,91,82,75,68,61,68,66,48,28,26,30,25,38,56,62,31,67,52,53,64,50,58,69,64,63,73,66,45,3
Mihai Radut,83,80,72,75,61,68,61,65,58,65,58,53,61,65,64,62,64,63,64,28,52,53,41,35,52,68,64,58,1
Mitchell te Vrede,44,52,40,50,65,66,50,74,69,72,64,65,73,41,28,26,65,52,33,25,80,27,23,20,71,62,83,63,4
Stanley Elbers,82,82,74,75,63,70,67,64,68,65,67,49,46,53,62,55,62,53,51,30,44,44,29,24,61,69,49,59,1
Darryl Lachman,50,64,43,40,65,58,65,32,43,68,55,39,44,59,36,60,67,66,33,66,62,65,65,65,71,70,84,70,3
Ari Skúlason,74,69,80,89,68,69,69,57,51,73,68,57,63,76,70,65,64,59,66,62,37,68,67,64,78,84,64,71,2
Mickaël Tirpan,74,72,75,72,63,62,61,66,49,57,56,50,44,66,70,46,65,65,64,64,58,70,67,68,72,67,59,76,2
Julian Michel,47,38,70,70,65,70,73,57,51,69,71,66,66,67,71,71,71,73,73,66,56,53,56,54,42,67,56,58,2
Mehdi Terki,66,67,66,72,70,67,78,65,54,56,52,47,53,64,59,44,68,62,48,68,55,68,63,57,65,72,75,74,3
Richard Neudecker,77,75,89,84,63,72,58,61,54,66,56,54,39,65,64,59,68,66,63,55,38,41,48,55,69,67,38,54,1
Jeremy Dudziak,84,78,84,82,67,73,67,58,49,64,52,58,59,63,71,62,70,58,70,64,48,68,69,65,79,77,51,70,2
Dario Del Fabro,67,68,62,67,52,51,60,22,23,58,40,34,36,32,25,21,51,47,22,64,70,75,70,70,90,66,67,68,0
Marc Hornschuh,52,60,55,45,66,63,63,40,36,42,46,35,40,54,62,33,66,61,43,66,71,67,68,66,77,64,69,59,3
Mariano Arini,69,53,69,74,70,71,71,60,37,71,57,48,44,58,60,43,72,74,46,65,58,54,56,54,88,92,78,72,3
Antonio Piccolo,83,78,79,64,70,70,75,64,63,62,65,59,57,63,64,59,63,54,65,18,53,30,15,15,59,89,65,28,1
Andrew Nabbout,79,79,72,77,59,68,63,69,68,68,63,49,52,64,65,45,65,53,59,22,59,35,30,25,63,74,77,57,1
Jhonny Vásquez,63,67,64,66,69,65,68,58,31,54,40,37,37,65,63,36,66,65,31,63,65,68,64,65,34,75,73,73,3
Takuya Aoki,73,69,67,65,60,65,66,53,48,67,58,48,61,65,58,58,68,68,51,66,59,66,66,61,66,73,77,71,2
Omar Vásquez,72,67,86,88,56,65,63,60,61,64,63,62,57,71,48,62,72,66,66,52,53,36,42,34,81,64,33,30,1
Bruno André Freitas Monteiro,51,48,65,72,74,72,70,57,52,64,62,52,54,64,53,48,70,64,69,64,56,66,64,49,68,74,62,74,2
George Baldock,82,83,80,73,57,66,61,55,40,46,44,33,45,51,62,37,66,57,54,54,55,67,64,65,82,84,69,76,3
Ben Woodburn,82,73,79,79,62,71,60,67,62,66,62,45,62,58,50,45,67,59,50,28,44,20,15,21,60,67,57,31,4
Jake Wright,55,53,67,68,64,52,63,29,28,32,24,29,29,42,31,34,61,54,26,67,64,69,68,73,70,53,73,61,0
Maciej Dabrowski,48,50,29,33,58,51,68,26,34,69,51,47,41,54,35,26,55,63,44,65,70,63,68,64,80,71,90,73,0
Callum Connolly,61,61,69,72,63,69,65,62,61,69,65,32,50,61,65,49,68,67,56,67,68,69,69,68,69,68,55,77,2
Bartlomiej Pawlowski,85,82,83,72,63,68,66,59,62,57,62,55,62,55,61,61,64,57,64,29,56,34,17,15,71,70,62,43,1
Lukasz Burliga,70,78,72,63,62,62,61,63,60,52,50,43,53,55,62,44,62,57,59,74,48,63,68,65,71,78,82,91,3
Lee Evans,54,52,61,64,58,69,65,58,54,71,71,65,53,68,67,66,71,73,48,63,47,61,59,58,55,72,71,67,2
Cillian Sheridan,66,70,64,55,65,65,69,67,66,68,62,58,67,62,45,44,64,47,43,16,70,27,19,15,68,63,83,59,4
Chey Dunkley,57,59,54,51,52,57,48,62,36,41,25,24,34,40,26,25,57,50,29,62,72,68,69,67,74,69,80,62,0
Antonee Robinson,84,86,73,72,66,67,54,49,33,32,31,32,45,40,60,39,48,33,35,67,54,67,69,67,70,73,64,65,3
Richard Smallwood,59,63,67,68,67,64,67,58,57,57,55,51,55,59,56,60,63,63,42,70,59,60,70,67,65,79,73,80,3
Jack Rodwell,60,61,69,62,60,71,69,67,63,72,70,64,57,70,67,47,71,67,66,68,74,66,69,64,76,51,71,70,2
Danny Graham,38,41,57,55,65,71,74,70,72,74,68,60,69,62,58,41,63,61,57,45,72,48,43,41,72,48,83,76,1
Adam Armstrong,89,83,83,90,65,66,66,69,70,66,67,56,68,57,53,61,61,57,68,36,57,36,23,25,85,71,54,78,1
Darragh Lenihan,59,64,60,66,54,59,50,47,40,51,55,44,48,49,52,37,63,60,37,64,60,71,70,72,70,72,70,78,3
Ryan Tunnicliffe,67,65,60,68,65,70,62,64,53,68,61,49,56,68,66,47,71,66,60,66,56,65,66,65,61,76,70,71,2
Mahlon Romeo,79,79,75,72,61,65,60,62,47,57,39,29,48,63,65,35,64,61,55,65,57,66,67,66,76,75,67,60,3
Byron Webster,52,50,46,33,53,57,58,38,35,44,44,25,49,42,24,42,59,57,31,60,67,65,66,64,65,52,88,81,0
Lasse Vigen Christensen,78,74,79,73,67,70,71,66,65,56,42,46,55,69,55,54,70,66,51,55,46,60,54,49,57,79,67,51,3
Kasper Fisker,74,66,80,85,64,71,64,62,61,68,68,45,63,69,72,68,70,68,69,35,37,60,45,34,81,91,64,80,1
Alexander Nandzik,87,84,85,87,65,66,61,57,25,39,25,24,34,56,63,38,64,41,67,64,39,65,64,64,73,83,56,53,3
Damian Roßbach,68,70,62,59,67,66,60,53,31,52,35,23,48,48,64,40,69,62,36,69,67,63,68,64,60,72,76,60,3
André Dej,64,67,82,80,67,67,63,58,59,65,71,53,62,70,67,73,72,70,68,60,52,65,58,51,62,73,56,57,2
Sebastian Nachreiner,42,45,39,46,66,49,56,23,17,39,19,18,26,26,46,25,46,25,22,69,62,70,71,70,76,65,78,70,0
Marvin Pourié,74,77,58,61,71,66,62,68,65,73,50,61,62,57,54,46,62,49,42,35,63,14,12,13,75,83,77,74,4
Benedikt Saller,74,70,70,71,67,68,59,52,47,65,55,48,46,65,71,40,71,66,52,65,63,63,66,60,70,72,64,64,3
Andreas Geipl,73,65,72,78,62,62,58,44,44,71,53,43,63,51,61,58,66,59,45,63,55,68,71,72,73,87,71,80,3
Marc Lais,82,82,78,74,69,72,63,54,58,47,55,46,63,64,53,39,68,68,52,65,54,68,63,62,79,80,57,68,3
Dawid Kort,67,66,71,79,63,69,67,60,55,70,73,47,49,72,53,60,67,65,65,36,49,31,40,39,74,63,39,55,1
Vullnet Basha,65,62,60,76,61,65,62,65,53,75,67,47,51,61,57,55,73,70,49,67,55,56,70,56,71,73,67,70,2
Jesús Miguel Valentín Rodríguez,66,66,36,49,57,62,58,31,22,75,60,30,60,44,59,57,65,61,58,65,68,67,67,62,73,73,83,65,3
Thomas Meißner,45,42,42,56,62,54,62,20,31,59,38,38,39,35,32,31,57,51,30,66,70,68,66,62,69,63,82,72,0
Jordy Croux,83,77,83,81,58,70,65,57,62,71,67,69,55,58,68,68,62,55,71,30,33,26,28,23,60,66,57,58,1
Dimitris Kolovos,68,68,67,67,62,70,67,68,66,68,67,67,62,65,65,67,67,63,66,18,39,28,26,27,66,51,59,55,1
Jerold Promes,50,45,38,62,56,57,64,38,44,65,39,38,58,58,50,61,64,60,42,63,72,66,66,65,69,51,88,62,3
Peniel Mlapa,70,79,62,44,66,59,67,62,66,77,65,62,67,60,58,45,59,57,70,36,63,30,27,25,70,65,86,78,1
Roberto Crivello,72,72,62,58,68,62,67,55,50,50,38,30,37,60,65,32,65,58,50,63,57,66,65,66,59,79,60,58,3
Filippo De Col,75,73,72,62,65,63,63,45,26,41,22,31,37,28,66,32,57,60,47,63,55,67,65,67,59,92,76,61,3
Giuseppe Mastinu,69,69,65,75,61,68,66,62,57,78,71,53,55,68,50,59,72,65,42,24,42,32,28,22,42,68,57,35,4
Ibson Barreto da Silva,67,69,65,70,70,66,65,51,37,65,46,49,69,58,43,65,75,69,70,62,49,60,71,68,66,67,62,75,3
Miguel Ibarra,77,74,79,69,67,66,64,63,60,67,60,59,63,65,60,58,68,49,69,51,50,55,56,49,58,71,64,64,1
Shu Kurata,54,56,68,75,71,72,56,64,66,69,67,53,46,68,65,54,72,69,42,66,55,41,71,67,53,65,59,67,2
Robinson Aponzá,79,77,72,72,59,67,65,70,55,58,63,39,53,66,55,33,67,59,40,19,35,27,26,38,63,64,68,36,4
Pablo Rojas,91,93,83,85,59,54,66,58,64,64,55,45,66,64,66,29,66,57,39,22,42,31,24,26,72,77,46,40,4
Kwang Song Han,78,74,73,70,65,69,63,69,70,64,60,60,67,58,40,38,55,40,52,17,66,48,31,23,82,52,49,33,4
Pierre-Yves Ngawa,77,82,71,60,63,62,60,38,33,56,45,32,41,39,59,32,57,52,39,64,64,65,70,69,72,73,72,67,3
John Mousinho,53,55,68,67,63,62,61,60,51,62,55,55,61,60,51,54,61,61,46,65,64,66,69,67,66,78,79,74,3
Cameron Brannagan,63,65,69,67,63,64,67,63,58,74,67,52,53,72,68,74,71,73,72,61,53,54,64,66,62,69,63,75,2
Yonni Hinestroza,65,72,84,83,75,62,48,56,34,69,61,27,34,47,64,35,57,59,58,72,43,68,70,65,80,76,56,62,3
Robert Hall,88,90,76,82,61,64,59,65,62,60,61,57,51,54,69,63,61,56,67,13,59,53,20,13,78,67,60,56,1
Antonino La Gumina,78,76,67,74,66,66,63,68,68,67,62,63,68,58,51,57,59,50,56,31,65,50,27,22,64,61,69,70,1
Nico Hammann,70,71,59,61,60,63,59,52,50,72,65,30,62,43,68,67,63,68,69,67,59,63,67,65,78,70,74,78,2
Rico Preißinger,66,66,65,63,63,65,63,46,54,63,58,41,48,59,55,38,67,64,41,74,61,58,64,60,66,86,74,73,3
Michel Niemeyer,78,77,76,76,60,70,53,63,68,60,40,36,50,59,66,35,68,50,41,41,40,41,34,36,63,72,58,40,4
Steffen Schäfer,64,60,56,53,62,59,50,26,26,35,21,23,33,32,36,26,65,42,30,67,66,67,68,64,74,64,78,58,0
